points_offense,team,totalYards_offense,netPassingYards_offense,rushingYards_offense,yardsPerPass_offense,yardsPerRushAttempt_offense,turnovers_offense,thirdDownEff_offense
27.744870330889427,UT Rio Grande Valley,378.46308694441166,221.04560317025584,157.4174837741558,7.498187543612128,4.313074431201576,1.2048129168471167,0.37875503995276744
24.372304151687484,Utah Tech,360.40997814166496,210.30846890304548,150.1015092386195,6.925132356479881,4.1022288710883625,1.376280098329966,0.3908200269047393
24.34993475954292,VMI,355.7471500092531,218.15726594357227,137.58988406568088,7.2040462365912665,3.7797184673487325,1.21087069804367,0.3628921646807235
24.104708467689512,Valparaiso,350.1854000737431,202.61164836724623,147.57375170649686,7.092142171565597,3.959609320072536,1.458178620028301,0.37459869234293086
28.12418983952349,Villanova,380.42127634403545,222.0661875479117,158.35508879612377,7.719251648685421,4.297329104030216,1.0917683350212883,0.3974873898509418
24.327988805466056,Wagner,360.29785012780724,201.0577949754045,159.24005515240276,7.0678703910235825,4.1193609433427385,1.4694244512535435,0.39287812929215066
27.16828693156058,Weber State,372.1294627184203,207.5815589845485,164.54790373387186,7.3270125819611405,4.328258686012819,1.338093389065573,0.3882749711769343
26.479260363349894,West Georgia,366.34733970331,205.86358978948752,160.48374991382252,6.993328007248731,4.2146081470758165,1.439625702633207,0.4008892937253008
29.6792014169003,Western Carolina,406.1493359761048,246.5543604581751,159.59497551792973,7.725687623129328,4.304372942236241,1.3053208845929583,0.4025993119520723
26.916043564571915,Western Illinois,374.6371026739997,226.31865501579657,148.31844765820318,7.357526310805293,4.09015435859762,1.2294755409601936,0.3700443429873883
26.878772189637246,William & Mary,371.3050196738137,216.0748407902385,155.23017888357523,7.512666406973154,4.175499155711641,1.1247238001157567,0.40191382273370435
25.066936944045036,Wofford,351.35364160904777,205.67573354393335,145.67790806511442,7.320069116244575,4.065114421890462,1.2313165871848697,0.370752762466254
27.238230575116027,Yale,373.24330161016275,215.0559796609214,158.18732194924135,7.496957944106585,4.208239378154999,1.3454270187270958,0.39867708096216686
28.523205649434658,Youngstown State,392.65338901628627,223.62979820508534,169.02359081120093,7.470490448172676,4.563969884104629,1.0809215474650353,0.4020372202325463
