season,season_type,week,game_id,start_date,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,model_spread,model_total,home_win_prob,market_spread,market_total,home_moneyline,away_moneyline,spread_edge,total_edge,spread_error,total_error,brier,model_pick,bet_tracked,bet_result
2018,regular,4,401013059,2018-09-22T19:30:00,West Virginia,Kansas State,35,6,29,41,,,,,,,,,,,,,,False,
2018,regular,4,401013124,2018-09-22T19:30:00,Miami,Florida International,31,17,14,48,,,,,,,,,,,,,,False,
2018,regular,4,401013360,2018-09-22T19:30:00,Massachusetts,Charlotte,49,31,18,80,,,,,,,,,,,,,,False,
2018,regular,4,401013120,2018-09-22T19:30:00,Georgia Tech,Clemson,21,49,-28,70,,,,,,,,,,,,,,False,
2018,regular,4,401013346,2018-09-22T19:30:00,Ohio State,Tulane,49,6,43,55,,,,,,,,,,,,,,False,
2018,regular,4,401013029,2018-09-22T19:30:00,Baylor,Kansas,26,7,19,33,,,,,,,,,,,,,,False,
2018,regular,4,401012284,2018-09-22T19:30:00,Alabama,Texas A&M,45,23,22,68,,,,,,,,,,,,,,False,
2018,regular,4,401013122,2018-09-22T19:30:00,Florida State,Northern Illinois,37,19,18,56,,,,,,,,,,,,,,False,
2018,regular,4,401013128,2018-09-22T19:30:00,Old Dominion,Virginia Tech,49,35,14,84,,,,,,,,,,,,,,False,
2018,regular,4,401012750,2018-09-22T20:00:00,Oregon State,Arizona,14,35,-21,49,,,,,,,,,,,,,,False,
2018,regular,4,401012291,2018-09-22T20:00:00,Vanderbilt,South Carolina,14,37,-23,51,,,,,,,,,,,,,,False,
2018,regular,4,401013127,2018-09-22T20:00:00,Syracuse,UConn,51,21,30,72,,,,,,,,,,,,,,False,
2018,regular,4,401013075,2018-09-22T20:30:00,Texas,TCU,31,16,15,47,,,,,,,,,,,,,,False,
2018,regular,4,401013450,2018-09-22T22:00:00,Liberty,North Texas,7,47,-40,54,,,,,,,,,,,,,,False,
2018,regular,4,401013126,2018-09-22T23:00:00,Marshall,NC State,20,37,-17,57,,,,,,,,,,,,,,False,
2018,regular,4,401014998,2018-09-22T23:00:00,Southern Miss,Rice,40,22,18,62,,,,,,,,,,,,,,False,
2018,regular,4,401013066,2018-09-22T23:00:00,Oklahoma,Army,28,21,7,49,,,,,,,,,,,,,,False,
2018,regular,4,401013324,2018-09-22T23:00:00,Oklahoma State,Texas Tech,17,41,-24,58,,,,,,,,,,,,,,False,
2018,regular,4,401021662,2018-09-22T23:00:00,Arkansas State,UNLV,27,20,7,47,,,,,,,,,,,,,,False,
2018,regular,4,401014999,2018-09-22T23:00:00,UTSA,Texas State,25,21,4,46,,,,,,,,,,,,,,False,
2018,regular,4,401012287,2018-09-22T23:00:00,LSU,Louisiana Tech,38,21,17,59,,,,,,,,,,,,,,False,
2018,regular,4,401021663,2018-09-22T23:00:00,Louisiana,Coastal Carolina,28,30,-2,58,,,,,,,,,,,,,,False,
2018,regular,4,401012286,2018-09-22T23:00:00,Kentucky,Mississippi State,28,7,21,35,,,,,,,,,,,,,,False,
2018,regular,4,401021664,2018-09-22T23:00:00,UL Monroe,Troy,27,35,-8,62,,,,,,,,,,,,,,False,
2018,regular,4,401012290,2018-09-22T23:00:00,Tennessee,Florida,21,47,-26,68,,,,,,,,,,,,,,False,
2018,regular,4,401013440,2018-09-22T23:30:00,UTEP,New Mexico State,20,27,-7,47,,,,,,,,,,,,,,False,
2018,regular,4,401012285,2018-09-22T23:30:00,Auburn,Arkansas,34,3,31,37,,,,,,,,,,,,,,False,
2018,regular,4,401012854,2018-09-22T23:30:00,Indiana,Michigan State,21,35,-14,56,,,,,,,,,,,,,,False,
2018,regular,4,401019492,2018-09-23T00:00:00,South Florida,East Carolina,20,13,7,33,,,,,,,,,,,,,,False,
2018,regular,4,401012749,2018-09-23T00:00:00,Oregon,Stanford,31,38,-7,69,,,,,,,,,,,,,,False,
2018,regular,4,401019494,2018-09-23T00:00:00,Memphis,South Alabama,52,35,17,87,,,,,,,,,,,,,,False,
2018,regular,4,401012865,2018-09-23T00:35:00,Iowa,Wisconsin,17,28,-11,45,,,,,,,,,,,,,,False,
2018,regular,4,401012751,2018-09-23T02:30:00,Washington,Arizona State,27,20,7,47,,,,,,,,,,,,,,False,
2018,regular,4,401020683,2018-09-23T02:30:00,San Diego State,Eastern Michigan,23,20,3,43,,,,,,,,,,,,,,False,
2018,regular,4,401022522,2018-09-23T02:30:00,Utah State,Air Force,42,32,10,74,,,,,,,,,,,,,,False,
2018,regular,5,401013466,2018-09-28T00:00:00,Miami,North Carolina,47,10,37,57,,,,,,,,,,,,,,False,
2018,regular,5,401019496,2018-09-29T00:00:00,Tulane,Memphis,40,24,16,64,,,,,,,,,,,,,,False,
2018,regular,5,401012752,2018-09-29T01:00:00,Colorado,UCLA,38,16,22,54,,,,,,,,,,,,,,False,
2018,regular,5,401013369,2018-09-29T16:00:00,Buffalo,Army,13,42,-29,55,,,,,,,,,,,,,,False,
2018,regular,5,401012292,2018-09-29T16:00:00,Alabama,Louisiana,56,14,42,70,,,,,,,,,,,,,,False,
2018,regular,5,401013131,2018-09-29T16:00:00,Clemson,Syracuse,27,23,4,50,,,,,,,,,,,,,,False,
2018,regular,5,401013325,2018-09-29T16:00:00,Texas Tech,West Virginia,34,42,-8,76,,,,,,,,,,,,,,False,
2018,regular,5,401013134,2018-09-29T16:00:00,Georgia Tech,Bowling Green,63,17,46,80,,,,,,,,,,,,,,False,
2018,regular,5,401013130,2018-09-29T16:00:00,Boston College,Temple,45,35,10,80,,,,,,,,,,,,,,False,
2018,regular,5,401013050,2018-09-29T16:00:00,Kansas,Oklahoma State,28,48,-20,76,,,,,,,,,,,,,,False,
2018,regular,5,401012824,2018-09-29T16:00:00,Rutgers,Indiana,17,24,-7,41,,,,,,,,,,,,,,False,
2018,regular,5,401012881,2018-09-29T16:00:00,Michigan State,Central Michigan,31,20,11,51,,,,,,,,,,,,,,False,
2018,regular,5,401012293,2018-09-29T16:00:00,Texas A&M,Arkansas,24,17,7,41,,,,,,,,,,,,,,False,
2018,regular,5,401013135,2018-09-29T16:20:00,NC State,Virginia,35,21,14,56,,,,,,,,,,,,,,False,
2018,regular,5,401013361,2018-09-29T18:00:00,Ohio,Massachusetts,58,42,16,100,,,,,,,,,,,,,,False,
2018,regular,5,401021668,2018-09-29T18:00:00,Georgia State,UL Monroe,46,14,32,60,,,,,,,,,,,,,,False,
2018,regular,5,401020687,2018-09-29T19:00:00,Ball State,Kent State,52,24,28,76,,,,,,,,,,,,,,False,
2018,regular,5,401012295,2018-09-29T19:30:00,Georgia,Tennessee,38,12,26,50,,,,,,,,,,,,,,False,
2018,regular,5,401013136,2018-09-29T19:30:00,UCF,Pittsburgh,45,14,31,59,,,,,,,,,,,,,,False,
2018,regular,5,401013137,2018-09-29T19:30:00,Wake Forest,Rice,56,24,32,80,,,,,,,,,,,,,,False,
2018,regular,5,401021665,2018-09-29T19:30:00,App State,South Alabama,52,7,45,59,,,,,,,,,,,,,,False,
2018,regular,5,401015006,2018-09-29T19:30:00,East Carolina,Old Dominion,37,35,2,72,,,,,,,,,,,,,,False,
2018,regular,5,401020750,2018-09-29T19:30:00,Miami (OH),Western Michigan,39,40,-1,79,,,,,,,,,,,,,,False,
2018,regular,5,401019497,2018-09-29T19:30:00,UConn,Cincinnati,7,49,-42,56,,,,,,,,,,,,,,False,
2018,regular,5,401013060,2018-09-29T19:30:00,Kansas State,Texas,14,19,-5,33,,,,,,,,,,,,,,False,
2018,regular,5,401021667,2018-09-29T19:30:00,Troy,Coastal Carolina,45,21,24,66,,,,,,,,,,,,,,False,
2018,regular,5,401013133,2018-09-29T19:30:00,Louisville,Florida State,24,28,-4,52,,,,,,,,,,,,,,False,
2018,regular,5,401013338,2018-09-29T19:30:00,Nebraska,Purdue,28,42,-14,70,,,,,,,,,,,,,,False,
2018,regular,5,401013030,2018-09-29T19:30:00,Oklahoma,Baylor,66,33,33,99,,,,,,,,,,,,,,False,
2018,regular,5,401012294,2018-09-29T20:00:00,Auburn,Southern Miss,24,13,11,37,,,,,,,,,,,,,,False,
2018,regular,5,401022525,2018-09-29T20:00:00,Air Force,Nevada,25,28,-3,53,,,,,,,,,,,,,,False,
2018,regular,5,401012892,2018-09-29T20:47:00,Northwestern,Michigan,17,20,-3,37,,,,,,,,,,,,,,False,
2018,regular,5,401012298,2018-09-29T22:00:00,Mississippi State,Florida,6,13,-7,19,,,,,,,,,,,,,,False,
2018,regular,5,401021666,2018-09-29T22:00:00,Georgia Southern,Arkansas State,28,21,7,49,,,,,,,,,,,,,,False,
2018,regular,5,401012756,2018-09-29T22:00:00,Washington State,Utah,28,24,4,52,,,,,,,,,,,,,,False,
2018,regular,5,401013451,2018-09-29T22:00:00,New Mexico,Liberty,43,52,-9,95,,,,,,,,,,,,,,False,
2018,regular,5,401020688,2018-09-29T22:00:00,Eastern Michigan,Northern Illinois,23,26,-3,49,,,,,,,,,,,,,,False,
2018,regular,5,401022526,2018-09-29T23:00:00,Wyoming,Boise State,14,34,-20,48,,,,,,,,,,,,,,False,
2018,regular,5,401013132,2018-09-29T23:00:00,Duke,Virginia Tech,14,31,-17,45,,,,,,,,,,,,,,False,
2018,regular,5,401015003,2018-09-29T23:00:00,Middle Tennessee,Florida Atlantic,25,24,1,49,,,,,,,,,,,,,,False,
2018,regular,5,401013041,2018-09-29T23:00:00,TCU,Iowa State,17,14,3,31,,,,,,,,,,,,,,False,
2018,regular,5,401015007,2018-09-29T23:00:00,UTSA,UTEP,30,21,9,51,-2.0675557926401202,36.95697902498034,0.44518459995363846,,,,,,,-11.067555792640121,-14.043020975019658,0.3078201281286042,,False,
2018,regular,5,401015001,2018-09-29T23:00:00,UAB,Charlotte,28,7,21,35,,,,,,,,,,,,,,False,
2018,regular,5,401022527,2018-09-29T23:00:00,San José State,Hawai'i,41,44,-3,85,,,,,,,,,,,,,,False,
2018,regular,5,401012758,2018-09-29T23:30:00,Notre Dame,Stanford,38,17,21,55,,,,,,,,,,,,,,False,
2018,regular,5,401012296,2018-09-29T23:30:00,Kentucky,South Carolina,24,10,14,34,,,,,,,,,,,,,,False,
2018,regular,5,401015005,2018-09-29T23:30:00,Western Kentucky,Marshall,17,20,-3,37,,,,,,,,,,,,,,False,
2018,regular,5,401013347,2018-09-29T23:30:00,Penn State,Ohio State,26,27,-1,53,,,,,,,,,,,,,,False,
2018,regular,5,401015004,2018-09-29T23:30:00,North Texas,Louisiana Tech,27,29,-2,56,,,,,,,,,,,,,,False,
2018,regular,5,401012755,2018-09-30T00:30:00,Washington,BYU,35,7,28,42,,,,,,,,,,,,,,False,
2018,regular,5,401012297,2018-09-30T01:00:00,LSU,Ole Miss,45,16,29,61,,,,,,,,,,,,,,False,
2018,regular,5,401012754,2018-09-30T02:00:00,Arizona State,Oregon State,52,24,28,76,,,,,,,,,,,,,,False,
2018,regular,5,401012753,2018-09-30T02:30:00,Arizona,USC,20,24,-4,44,,,,,,,,,,,,,,False,
2018,regular,5,401020689,2018-09-30T02:30:00,Fresno State,Toledo,49,27,22,76,,,,,,,,,,,,,,False,
2018,regular,5,401012757,2018-09-30T02:30:00,California,Oregon,24,42,-18,66,,,,,,,,,,,,,,False,
2018,regular,6,401021669,2018-10-04T23:30:00,Troy,Georgia State,37,20,17,57,,,,,,,,,,,,,,False,
2018,regular,6,401019499,2018-10-05T00:00:00,Houston,Tulsa,41,26,15,67,,,,,,,,,,,,,,False,
2018,regular,6,401013138,2018-10-05T23:00:00,Louisville,Georgia Tech,31,66,-35,97,,,,,,,,,,,,,,False,
2018,regular,6,401015010,2018-10-05T23:30:00,Marshall,Middle Tennessee,24,34,-10,58,,,,,,,,,,,,,,False,
2018,regular,6,401016407,2018-10-06T01:00:00,BYU,Utah State,20,45,-25,65,,,,,,,,,,,,,,False,
2018,regular,6,401019503,2018-10-06T16:00:00,Temple,East Carolina,49,6,43,55,,,,,,,,,,,,,,False,
2018,regular,6,401013067,2018-10-06T16:00:00,Oklahoma,Texas,45,48,-3,93,,,,,,,,,,,,,,False,
2018,regular,6,401012882,2018-10-06T16:00:00,Michigan State,Northwestern,19,29,-10,48,,,,,,,,,,,,,,False,
2018,regular,6,401012808,2018-10-06T16:00:00,Rutgers,Illinois,17,38,-21,55,,,,,,,,,,,,,,False,
2018,regular,6,401013051,2018-10-06T16:00:00,West Virginia,Kansas,38,22,16,60,,,,,,,,,,,,,,False,
2018,regular,6,401019501,2018-10-06T16:00:00,Cincinnati,Tulane,37,21,16,58,,,,,,,,,,,,,,False,
2018,regular,6,401020753,2018-10-06T16:00:00,Western Michigan,Eastern Michigan,27,24,3,51,,,,,,,,,,,,,,False,
2018,regular,6,401012305,2018-10-06T16:00:00,South Carolina,Missouri,37,35,2,72,,,,,,,,,,,,,,False,
2018,regular,6,401012300,2018-10-06T16:00:00,Arkansas,Alabama,31,65,-34,96,,,,,,,,,,,,,,False,
2018,regular,6,401020752,2018-10-06T16:00:00,Central Michigan,Buffalo,24,34,-10,58,,,,,,,,,,,,,,False,
2018,regular,6,401012876,2018-10-06T16:00:00,Michigan,Maryland,42,21,21,63,,,,,,,,,,,,,,False,
2018,regular,6,401013142,2018-10-06T16:20:00,Pittsburgh,Syracuse,44,37,7,81,,,,,,,,,,,,,,False,
2018,regular,6,401013139,2018-10-06T16:30:00,NC State,Boston College,28,23,5,51,,,,,,,,,,,,,,False,
2018,regular,6,401020754,2018-10-06T19:00:00,Ball State,Northern Illinois,16,24,-8,40,,,,,,,,,,,,,,False,
2018,regular,6,401019504,2018-10-06T19:30:00,Air Force,Navy,35,7,28,42,,,,,,,,,,,,,,False,
2018,regular,6,401013031,2018-10-06T19:30:00,Baylor,Kansas State,37,34,3,71,,,,,,,,,,,,,,False,
2018,regular,6,401021670,2018-10-06T19:30:00,Georgia Southern,South Alabama,48,13,35,61,,,,,,,,,,,,,,False,
2018,regular,6,401013362,2018-10-06T19:30:00,Massachusetts,South Florida,42,58,-16,100,,,,,,,,,,,,,,False,
2018,regular,6,401012866,2018-10-06T19:30:00,Minnesota,Iowa,31,48,-17,79,,,,,,,,,,,,,,False,
2018,regular,6,401013042,2018-10-06T19:30:00,Oklahoma State,Iowa State,42,48,-6,90,,,,,,,,,,,,,,False,
2018,regular,6,401020812,2018-10-06T19:30:00,Akron,Miami (OH),17,41,-24,58,,,,,,,,,,,,,,False,
2018,regular,6,401013140,2018-10-06T19:30:00,Wake Forest,Clemson,3,63,-60,66,,,,,,,,,,,,,,False,
2018,regular,6,401020755,2018-10-06T19:30:00,Kent State,Ohio,26,27,-1,53,,,,,,,,,,,,,,False,
2018,regular,6,401012301,2018-10-06T19:30:00,Florida,LSU,27,19,8,46,,,,,,,,,,,,,,False,
2018,regular,6,401013141,2018-10-06T19:30:00,Miami,Florida State,28,27,1,55,,,,,,,,,,,,,,False,
2018,regular,6,401020751,2018-10-06T19:30:00,Toledo,Bowling Green,52,36,16,88,,,,,,,,,,,,,,False,
2018,regular,6,401022528,2018-10-06T19:30:00,Boise State,San Diego State,13,19,-6,32,,,,,,,,,,,,,,False,
2018,regular,6,401012761,2018-10-06T20:00:00,Colorado,Arizona State,28,21,7,49,,,,,,,,,,,,,,False,
2018,regular,6,401012855,2018-10-06T20:00:00,Ohio State,Indiana,49,26,23,75,,,,,,,,,,,,,,False,
2018,regular,6,401022530,2018-10-06T20:00:00,UNLV,New Mexico,14,50,-36,64,,,,,,,,,,,,,,False,
2018,regular,6,401012303,2018-10-06T20:00:00,Ole Miss,UL Monroe,70,21,49,91,,,,,,,,,,,,,,False,
2018,regular,6,401015008,2018-10-06T21:00:00,Florida Atlantic,Old Dominion,52,33,19,85,,,,,,,,,,,,,,False,
2018,regular,6,401019500,2018-10-06T23:00:00,UCF,SMU,48,20,28,68,21.11011505169638,57.23642888327964,0.9203368519071615,,,,,,,-6.889884948303621,-10.763571116720357,0.006346217164061515,,False,
2018,regular,6,401012306,2018-10-06T23:00:00,Texas A&M,Kentucky,20,14,6,34,,,,,,,,,,,,,,False,
2018,regular,6,401021671,2018-10-06T23:00:00,Texas State,Louisiana,27,42,-15,69,,,,,,,,,,,,,,False,
2018,regular,6,401015012,2018-10-06T23:00:00,Rice,UTSA,3,20,-17,23,,,,,,,,,,,,,,False,
2018,regular,6,401015009,2018-10-06T23:00:00,Louisiana Tech,UAB,7,28,-21,35,,,,,,,,,,,,,,False,
2018,regular,6,401019502,2018-10-06T23:00:00,Memphis,UConn,55,14,41,69,,,,,,,,,,,,,,False,
2018,regular,6,401012302,2018-10-06T23:30:00,Georgia,Vanderbilt,41,13,28,54,,,,,,,,,,,,,,False,
2018,regular,6,401012304,2018-10-06T23:30:00,Mississippi State,Auburn,23,9,14,32,,,,,,,,,,,,,,False,
2018,regular,6,401013339,2018-10-06T23:30:00,Wisconsin,Nebraska,41,24,17,65,,,,,,,,,,,,,,False,
2018,regular,6,401015011,2018-10-06T23:30:00,UTEP,North Texas,24,27,-3,51,,,,,,,,,,,,,,False,
2018,regular,6,401012760,2018-10-06T23:30:00,UCLA,Washington,24,31,-7,55,,,,,,,,,,,,,,False,
2018,regular,6,401013441,2018-10-07T00:00:00,New Mexico State,Liberty,49,41,8,90,,,,,,,,,,,,,,False,
2018,regular,6,401013143,2018-10-07T00:00:00,Virginia Tech,Notre Dame,23,45,-22,68,,,,,,,,,,,,,,False,
2018,regular,6,401012762,2018-10-07T01:00:00,Oregon State,Washington State,37,56,-19,93,,,,,,,,,,,,,,False,
2018,regular,6,401012759,2018-10-07T02:00:00,Arizona,California,24,17,7,41,,,,,,,,,,,,,,False,
2018,regular,6,401012763,2018-10-07T02:30:00,Stanford,Utah,21,40,-19,61,,,,,,,,,,,,,,False,
2018,regular,6,401022529,2018-10-07T02:30:00,San José State,Colorado State,30,42,-12,72,,,,,,,,,,,,,,False,
2018,regular,6,401022532,2018-10-07T02:30:00,Nevada,Fresno State,3,21,-18,24,,,,,,,,,,,,,,False,
2018,regular,6,401022531,2018-10-07T03:59:00,Hawai'i,Wyoming,17,13,4,30,,,,,,,,,,,,,,False,
2018,regular,7,401021672,2018-10-10T00:00:00,Arkansas State,App State,9,35,-26,44,,,,,,,,,,,,,,False,
2018,regular,7,401013076,2018-10-11T23:30:00,TCU,Texas Tech,14,17,-3,31,,,,,,,,,,,,,,False,
2018,regular,7,401021673,2018-10-11T23:30:00,Texas State,Georgia Southern,13,15,-2,28,,,,,,,,,,,,,,False,
2018,regular,7,401019505,2018-10-12T23:00:00,Tulsa,South Florida,24,25,-1,49,,,,,,,,,,,,,,False,
2018,regular,7,401022533,2018-10-13T01:00:00,San Diego State,Air Force,21,17,4,38,,,,,,,,,,,,,,False,
2018,regular,7,401012764,2018-10-13T02:00:00,Utah,Arizona,42,10,32,52,,,,,,,,,,,,,,False,
2018,regular,7,401020756,2018-10-13T16:00:00,Buffalo,Akron,24,6,18,30,,,,,,,,,,,,,,False,
2018,regular,7,401012825,2018-10-13T16:00:00,Maryland,Rutgers,34,7,27,41,,,,,,,,,,,,,,False,
2018,regular,7,401012856,2018-10-13T16:00:00,Indiana,Iowa,16,42,-26,58,,,,,,,,,,,,,,False,
2018,regular,7,401012312,2018-10-13T16:00:00,Vanderbilt,Florida,27,37,-10,64,,,,,,,,,,,,,,False,
2018,regular,7,401013340,2018-10-13T16:00:00,Northwestern,Nebraska,34,31,3,65,,,,,,,,,,,,,,False,
2018,regular,7,401013061,2018-10-13T16:00:00,Kansas State,Oklahoma State,31,12,19,43,,,,,,,,,,,,,,False,
2018,regular,7,401013331,2018-10-13T16:00:00,Ohio State,Minnesota,30,14,16,44,,,,,,,,,,,,,,False,
2018,regular,7,401012309,2018-10-13T16:00:00,Auburn,Tennessee,24,30,-6,54,,,,,,,,,,,,,,False,
2018,regular,7,401020759,2018-10-13T16:00:00,Eastern Michigan,Toledo,28,26,2,54,,,,,,,,,,,,,,False,
2018,regular,7,401013145,2018-10-13T16:20:00,Georgia Tech,Duke,14,28,-14,42,,,,,,,,,,,,,,False,
2018,regular,7,401013144,2018-10-13T16:30:00,Boston College,Louisville,38,20,18,58,,,,,,,,,,,,,,False,
2018,regular,7,401015018,2018-10-13T17:00:00,Rice,UAB,0,42,-42,42,,,,,,,,,,,,,,False,
2018,regular,7,401015017,2018-10-13T18:00:00,North Texas,Southern Miss,30,7,23,37,,,,,,,,,,,,,,False,
2018,regular,7,401013452,2018-10-13T18:00:00,Liberty,Troy,22,16,6,38,,,,,,,,,,,,,,False,
2018,regular,7,401013148,2018-10-13T18:30:00,Notre Dame,Pittsburgh,19,14,5,33,,,,,,,,,,,,,,False,
2018,regular,7,401020810,2018-10-13T18:30:00,Miami (OH),Kent State,31,6,25,37,,,,,,,,,,,,,,False,
2018,regular,7,401020760,2018-10-13T19:00:00,Bowling Green,Western Michigan,35,42,-7,77,,,,,,,,,,,,,,False,
2018,regular,7,401020757,2018-10-13T19:00:00,Central Michigan,Ball State,23,24,-1,47,,,,,,,,,,,,,,False,
2018,regular,7,401019506,2018-10-13T19:30:00,Memphis,UCF,30,31,-1,61,,,,,,,,,,,,,,False,
2018,regular,7,401015016,2018-10-13T19:30:00,Old Dominion,Marshall,20,42,-22,62,,,,,,,,,,,,,,False,
2018,regular,7,401015013,2018-10-13T19:30:00,Charlotte,Western Kentucky,40,14,26,54,,,,,,,,,,,,,,False,
2018,regular,7,401013032,2018-10-13T19:30:00,Texas,Baylor,23,17,6,40,,,,,,,,,,,,,,False,
2018,regular,7,401012310,2018-10-13T19:30:00,LSU,Georgia,36,16,20,52,,,,,,,,,,,,,,False,
2018,regular,7,401012311,2018-10-13T19:30:00,South Carolina,Texas A&M,23,26,-3,49,,,,,,,,,,,,,,False,
2018,regular,7,401012809,2018-10-13T19:30:00,Illinois,Purdue,7,46,-39,53,,,,,,,,,,,,,,False,
2018,regular,7,401019508,2018-10-13T19:30:00,Navy,Temple,17,24,-7,41,,,,,,,,,,,,,,False,
2018,regular,7,401013370,2018-10-13T19:30:00,San José State,Army,3,52,-49,55,,,,,,,,,,,,,,False,
2018,regular,7,401012883,2018-10-13T19:30:00,Penn State,Michigan State,17,21,-4,38,,,,,,,,,,,,,,False,
2018,regular,7,401012766,2018-10-13T19:30:00,Oregon,Washington,30,27,3,57,,,,,,,,,,,,,,False,
2018,regular,7,401020758,2018-10-13T19:30:00,Northern Illinois,Ohio,24,21,3,45,,,,,,,,,,,,,,False,
2018,regular,7,401022535,2018-10-13T20:00:00,Colorado State,New Mexico,20,18,2,38,,,,,,,,,,,,,,False,
2018,regular,7,401022536,2018-10-13T20:00:00,Utah State,UNLV,59,28,31,87,,,,,,,,,,,,,,False,
2018,regular,7,401013442,2018-10-13T21:00:00,Louisiana,New Mexico State,66,38,28,104,,,,,,,,,,,,,,False,
2018,regular,7,401021674,2018-10-13T22:00:00,Coastal Carolina,UL Monroe,20,45,-25,65,,,,,,,,,,,,,,False,
2018,regular,7,401012767,2018-10-13T23:00:00,California,UCLA,7,37,-30,44,,,,,,,,,,,,,,False,
2018,regular,7,401013147,2018-10-13T23:00:00,North Carolina,Virginia Tech,19,22,-3,41,,,,,,,,,,,,,,False,
2018,regular,7,401015015,2018-10-13T23:00:00,UTSA,Louisiana Tech,3,31,-28,34,,,,,,,,,,,,,,False,
2018,regular,7,401012307,2018-10-13T23:00:00,Alabama,Missouri,39,10,29,49,,,,,,,,,,,,,,False,
2018,regular,7,401013043,2018-10-13T23:00:00,Iowa State,West Virginia,30,14,16,44,,,,,,,,,,,,,,False,
2018,regular,7,401013146,2018-10-13T23:00:00,Virginia,Miami,16,13,3,29,,,,,,,,,,,,,,False,
2018,regular,7,401019507,2018-10-13T23:00:00,East Carolina,Houston,20,42,-22,62,,,,,,,,,,,,,,False,
2018,regular,7,401012308,2018-10-13T23:30:00,Arkansas,Ole Miss,33,37,-4,70,,,,,,,,,,,,,,False,
2018,regular,7,401012893,2018-10-13T23:30:00,Michigan,Wisconsin,38,13,25,51,,,,,,,,,,,,,,False,
2018,regular,7,401015014,2018-10-13T23:30:00,Florida International,Middle Tennessee,24,21,3,45,,,,,,,,,,,,,,False,
2018,regular,7,401016408,2018-10-14T02:15:00,BYU,Hawai'i,49,23,26,72,,,,,,,,,,,,,,False,
2018,regular,7,401022534,2018-10-14T02:30:00,Nevada,Boise State,27,31,-4,58,,,,,,,,,,,,,,False,
2018,regular,7,401022537,2018-10-14T02:30:00,Fresno State,Wyoming,27,3,24,30,,,,,,,,,,,,,,False,
2018,regular,7,401012765,2018-10-14T02:30:00,USC,Colorado,31,20,11,51,,,,,,,,,,,,,,False,
2018,regular,8,401021676,2018-10-18T23:30:00,Arkansas State,Georgia State,51,35,16,86,,,,,,,,,,,,,,False,
2018,regular,8,401012768,2018-10-19T01:00:00,Arizona State,Stanford,13,20,-7,33,,,,,,,,,,,,,,False,
2018,regular,8,401022538,2018-10-20T01:00:00,Boise State,Colorado State,56,28,28,84,,,,,,,,,,,,,,False,
2018,regular,8,401022539,2018-10-20T02:00:00,UNLV,Air Force,35,41,-6,76,,,,,,,,,,,,,,False,
2018,regular,8,401012867,2018-10-20T16:00:00,Iowa,Maryland,23,0,23,23,,,,,,,,,,,,,,False,
2018,regular,8,401012313,2018-10-20T16:00:00,Arkansas,Tulsa,23,0,23,23,,,,,,,,,,,,,,False,
2018,regular,8,401013068,2018-10-20T16:00:00,TCU,Oklahoma,27,52,-25,79,,,,,,,,,,,,,,False,
2018,regular,8,401012316,2018-10-20T16:00:00,Ole Miss,Auburn,16,31,-15,47,,,,,,,,,,,,,,False,
2018,regular,8,401012884,2018-10-20T16:00:00,Michigan State,Michigan,7,21,-14,28,,,,,,,,,,,,,,False,
2018,regular,8,401013371,2018-10-20T16:00:00,Army,Miami (OH),31,30,1,61,,,,,,,,,,,,,,False,
2018,regular,8,401012846,2018-10-20T16:00:00,Rutgers,Northwestern,15,18,-3,33,,,,,,,,,,,,,,False,
2018,regular,8,401019510,2018-10-20T16:00:00,Temple,Cincinnati,24,17,7,41,,,,,,,,,,,,,,False,
2018,regular,8,401020763,2018-10-20T16:00:00,Toledo,Buffalo,17,31,-14,48,,,,,,,,,,,,,,False,
2018,regular,8,401012810,2018-10-20T16:00:00,Wisconsin,Illinois,49,20,29,69,,,,,,,,,,,,,,False,
2018,regular,8,401013152,2018-10-20T16:20:00,Syracuse,North Carolina,40,37,3,77,,,,,,,,,,,,,,False,
2018,regular,8,401013150,2018-10-20T16:30:00,Duke,Virginia,14,28,-14,42,,,,,,,,,,,,,,False,
2018,regular,8,401020762,2018-10-20T18:00:00,Ohio,Bowling Green,49,14,35,63,,,,,,,,,,,,,,False,
2018,regular,8,401022540,2018-10-20T18:30:00,Wyoming,Utah State,16,24,-8,40,,,,,,,,,,,,,,False,
2018,regular,8,401015021,2018-10-20T18:30:00,Marshall,Florida Atlantic,31,7,24,38,,,,,,,,,,,,,,False,
2018,regular,8,401015019,2018-10-20T19:00:00,Middle Tennessee,Charlotte,21,13,8,34,,,,,,,,,,,,,,False,
2018,regular,8,401020765,2018-10-20T19:00:00,Central Michigan,Western Michigan,10,35,-25,45,,,,,,,,,,,,,,False,
2018,regular,8,401020764,2018-10-20T19:00:00,Ball State,Eastern Michigan,20,42,-22,62,,,,,,,,,,,,,,False,
2018,regular,8,401013332,2018-10-20T19:30:00,Nebraska,Minnesota,53,28,25,81,,,,,,,,,,,,,,False,
2018,regular,8,401020761,2018-10-20T19:30:00,Kent State,Akron,23,24,-1,47,,,,,,,,,,,,,,False,
2018,regular,8,401013151,2018-10-20T19:30:00,Florida State,Wake Forest,38,17,21,55,,,,,,,,,,,,,,False,
2018,regular,8,401013149,2018-10-20T19:30:00,Clemson,NC State,41,7,34,48,,,,,,,,,,,,,,False,
