season,week,target_spread,target_provider,provider_count,provider_list,spread_mean,spread_std,spread_min,spread_max,spread_rating_diff,power_diff,offense_diff,defense_diff,special_diff
2024,6,6.5,ESPN Bet,1,ESPN Bet,6.5,0.0,6.5,6.5,-14.911955608192212,0.6307209613939353,1.3698944591080975,0.9949852865521744,1.2790589441900615
2024,6,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,-6.966028296618394,-0.9347546700158404,-1.496318320938571,-0.3213813733871771,1.2009113876777673
2024,6,-16.5,ESPN Bet,1,ESPN Bet,-16.5,0.0,-16.5,-16.5,0.13595451024558436,0.028166535681784954,-0.5375503638000003,-0.6431222316380864,-0.38702666078150505
2024,6,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,5.3411318067973035,2.413553357414571,1.3346088362067376,-1.2077620262143498,-0.6440875250325792
2024,6,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,4.395255494099429,-7.212622776396078,-2.8944973078984093,4.142664269087328,-0.8773059970517018
2024,6,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,-15.954796177524095,-1.2483443813315749,-1.619271242912003,-0.2975504100351875,0.36688225772620287
2024,6,-3.0,ESPN Bet,1,ESPN Bet,-3.0,0.0,-3.0,-3.0,0.024368983240072417,-0.1916869532835367,-1.3929989645203729,-1.4106669734409643,-1.046774811020641
2024,6,37.5,ESPN Bet,1,ESPN Bet,37.5,0.0,37.5,37.5,12.238995683567882,1.8355031593173303,0.7948654612778343,-1.0389162215476442,0.008607382459260349
2024,6,-3.0,ESPN Bet,1,ESPN Bet,-3.0,0.0,-3.0,-3.0,4.724087484859116,0.5100950619042098,-0.0032023563756628723,-0.3326254258088068,0.9033599623553294
2024,6,14.0,ESPN Bet,1,ESPN Bet,14.0,0.0,14.0,14.0,-1.8494310735164472,-0.20832547945111557,-0.22921250163203694,-0.0009513333321635731,0.0996784442437888
2024,6,-4.5,ESPN Bet,1,ESPN Bet,-4.5,0.0,-4.5,-4.5,-8.077821898665363,-3.4279465581563757,-1.6194673552476617,1.5090089458390343,-1.4973512853483988
2024,6,18.0,ESPN Bet,1,ESPN Bet,18.0,0.0,18.0,18.0,5.447203864621985,-3.835846378515379,-1.586984563882494,2.331453513961423,0.41295849664269113
2024,6,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,-1.888532623766245,-4.416190181128487,-1.7052497792464667,2.502558630599021,-1.0419088564149928
2024,6,-31.5,ESPN Bet,1,ESPN Bet,-31.5,0.0,-31.5,-31.5,-5.397046213387912,-0.02506843040943707,-0.9449069180868117,-0.7545717416921202,0.8263337299262726
2024,6,10.5,ESPN Bet,1,ESPN Bet,10.5,0.0,10.5,10.5,16.92863240894484,1.1486615773693325,-0.40002815845244305,-1.4958399428773799,0.2642489647219791
2024,6,-24.5,ESPN Bet,1,ESPN Bet,-24.5,0.0,-24.5,-24.5,2.7709571802336086,-3.9389678658664438,-1.8627922168358817,1.9380513521908886,-0.6906214841983669
2024,6,10.0,ESPN Bet,1,ESPN Bet,10.0,0.0,10.0,10.0,6.582939215591563,-0.8602074435266454,-0.07491747694787687,0.7312472161404077,-0.27021375219180344
2024,6,15.0,ESPN Bet,1,ESPN Bet,15.0,0.0,15.0,15.0,10.447397736231148,2.6674478530518257,0.9163177781525789,-1.8268672492677969,-0.37868587184274793
2024,6,-4.5,ESPN Bet,1,ESPN Bet,-4.5,0.0,-4.5,-4.5,-0.39578979240829315,-1.190803355041259,-0.6366840410326196,0.6907099263250736,0.6829530615821702
2024,6,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,-8.765414532925668,-1.693292140231835,-0.943519712797952,1.0807541181529654,1.6549084535954122
2024,6,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,9.100737228827295,2.3816795378456455,1.2087886041091689,-1.0520716537326218,0.6040964000192751
2024,6,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,6.823346818920321,1.131801770925697,-0.8985505307208361,-1.9215940697688747,0.5437911593882905
2024,6,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,3.6888510952931806,2.143002509586465,0.14497369491708956,-2.1600112542039454,-0.8099121976728493
2024,6,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,-14.887586624952139,0.4390340081103986,-0.023104505412275267,-0.4156816868887898,0.23228413316942048
2024,6,-18.5,ESPN Bet,1,ESPN Bet,-18.5,0.0,-18.5,-18.5,-8.589718801139515,-2.497664519274464,-0.016360466158016118,2.4931238185859614,0.059098827347565774
2024,6,23.5,ESPN Bet,1,ESPN Bet,23.5,0.0,23.5,23.5,14.11595180972978,-1.9985054740641675,-0.23708366128181607,1.66102099035497,-0.5020041121369072
2024,6,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,-6.966028296618394,-0.9347546700158404,-1.496318320938571,-0.3213813733871771,1.2009113876777673
2024,6,35.0,ESPN Bet,1,ESPN Bet,35.0,0.0,35.0,35.0,-0.023530877311771725,4.452128760762919,1.5008566571414281,-2.991777608984511,-0.2025275268150999
2024,6,-3.5,ESPN Bet,1,ESPN Bet,-3.5,0.0,-3.5,-3.5,-3.7696549547448495,-0.47963582281320155,-1.1283928331091355,-0.7939792630878795,-0.7261112639597278
2024,6,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,-5.040593733425834,-2.0050161077365014,0.31283440771167914,1.9955829979639992,-1.6113375874209062
2024,6,24.5,ESPN Bet,1,ESPN Bet,24.5,0.0,24.5,24.5,7.252253678173911,-1.2877798421116367,-0.15177508617589328,1.2420050618448533,0.5300015295455498
2024,6,15.0,ESPN Bet,1,ESPN Bet,15.0,0.0,15.0,15.0,10.447397736231148,2.6674478530518257,0.9163177781525789,-1.8268672492677969,-0.37868587184274793
2024,7,-8.5,ESPN Bet,1,ESPN Bet,-8.5,0.0,-8.5,-8.5,-20.336981866667923,-4.8278240617529935,-1.9799289280871022,2.777279204373154,-0.35307964646368917
2024,7,-7.0,ESPN Bet,1,ESPN Bet,-7.0,0.0,-7.0,-7.0,2.0646692495828356,-3.2463226523272475,-2.8974082716562455,0.08890379230818701,-1.3000529418140756
2024,7,-3.0,ESPN Bet,1,ESPN Bet,-3.0,0.0,-3.0,-3.0,-4.099814287141751,-0.07777715792671724,-0.8248860695024856,-0.6635508549048317,0.41779028335468527
2024,7,-3.0,ESPN Bet,1,ESPN Bet,-3.0,0.0,-3.0,-3.0,0.42446972329625776,-4.146241806858632,-1.9113746438995567,2.116532294081682,-0.5916743443869692
2024,7,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,0.52395576670372,7.11298752018765,1.8338740098200577,-4.976426380648575,1.5134356485950864
2024,7,-14.5,ESPN Bet,1,ESPN Bet,-14.5,0.0,-14.5,-14.5,-10.114694535280565,-0.6261477766151815,-0.6831836708320624,-0.008591530328669772,0.2422218194410546
2024,7,16.5,ESPN Bet,1,ESPN Bet,16.5,0.0,16.5,16.5,4.381968018610617,0.9190992051269414,0.0009688126430745236,-0.8553606570310001,0.3138486772643345
2024,7,9.5,ESPN Bet,1,ESPN Bet,9.5,0.0,9.5,9.5,-3.3473213446585213,0.13218394931709887,-0.6474398461626455,-0.7627212634591978,0.08451266010273262
2024,7,15.0,ESPN Bet,1,ESPN Bet,15.0,0.0,15.0,15.0,18.030934040046713,2.714015519939844,1.580007504317211,-0.8549984297740135,1.3950479292430984
2024,7,13.5,ESPN Bet,1,ESPN Bet,13.5,0.0,13.5,13.5,-0.19772906425194048,0.9131647283722191,1.178573240470901,0.32963232010969523,0.3211190400550659
2024,7,-7.0,ESPN Bet,1,ESPN Bet,-7.0,0.0,-7.0,-7.0,0.6584881367670441,2.165400566556029,0.8383552177860668,-1.05265468187933,1.3719533344531625
2024,7,16.5,ESPN Bet,1,ESPN Bet,16.5,0.0,16.5,16.5,10.12450627441345,1.6021619845295045,0.0674940414667522,-1.4324091177180502,0.5112941267235087
2024,7,19.5,ESPN Bet,1,ESPN Bet,19.5,0.0,19.5,19.5,0.565978854597279,-1.8872114367359214,0.19512207973647244,1.9676092802890208,-0.5736211809168655
2024,7,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-1.1034106389565905,2.592563130675543,0.7680671445515352,-1.845667477562671,-0.10585745719331655
2024,7,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,12.328495812039382,1.6413021937292709,0.4292473484048742,-0.954996791910608,1.2852902670689428
