season,week,home,away,actual_home,actual_away,home_offense,away_offense,home_defense,away_defense,home_special,away_special,home_flag
2023,1,INDIANA ST,ALBANY,24.0,17.0,-0.9180329824885721,-1.5925942766844354,-2.254710437840436,-0.6282830864444137,0.3190221237879174,-1.2088592854042421,1.0
2023,1,N ALABAMA,ILL STATE,14.0,38.0,-0.6457444724818812,0.8922281869555811,-1.1189681178606548,-0.36962383709767366,-0.1921962410771992,0.04466637227059255,1.0
2023,1,TENN MARTN,ST FRANCIS,35.0,17.0,-0.29546173045640295,-1.710802906477063,-0.5953464526033412,-1.4433984970154314,0.5748789269143199,-0.7744459882650628,1.0
2023,1,W GEORGIA,TARLETON,21.0,19.0,-0.22144571530458076,2.1394274337397277,0.31088327247564623,2.6078892088952013,0.30956242127487626,0.9790818185711567,1.0
2023,1,DELWARE ST,ELON,37.0,17.0,0.21218425766555993,-0.08099763995240038,-0.7443007542566228,1.711086837354275,-0.9527687006276849,0.26858690767173,1.0
2023,1,TENN STATE,W CAROLINA,34.0,20.0,-1.4442904903627436,-0.1347129082468058,-0.03971098180967482,-0.018696535812455367,0.6528000148453635,0.15085400983473038,1.0
2023,1,ELON,STETSON,35.0,24.0,-0.08099763995240038,-0.5812056460431352,1.711086837354275,-1.445508920788252,0.26858690767173,-0.24871685764792445,1.0
2023,1,E WASHGTON,WEBER ST,24.0,21.0,-1.258895767059131,-0.4993835722759319,-0.595314029440919,-0.794282723501795,0.7262465081940498,-0.17353371508090912,1.0
2023,1,ILL STATE,TENN STATE,23.0,28.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2023,1,AUSTINPEAY,ALCORN ST,34.0,35.0,0.8144659693235301,-0.9030023996452695,0.9356497334864866,0.14214736128061778,0.181248428254045,-0.813399079538687,1.0
2023,1,MURRAY ST,ILL STATE,20.0,48.0,-0.6677215765128893,0.8922281869555811,-3.521461224978256,-0.36962383709767366,-0.020729673646597627,0.04466637227059255,1.0
2023,1,MURRAY ST,SOUTHERN U,19.0,20.0,-0.6677215765128893,-1.1314560826510645,-3.521461224978256,-2.035293979773674,-0.020729673646597627,-0.9585375725755426,1.0
2023,1,FURMAN,TENN TECH,45.0,10.0,0.2357437032255126,1.4774187195821906,1.006860815529008,2.4205526455764357,0.7219986335635004,0.38842374337090335,1.0
2023,1,SAMFORD,SOUTHERN U,69.0,14.0,-1.417078588316219,-1.1314560826510645,-1.7221116235108924,-2.035293979773674,-0.4888822536807984,-0.9585375725755426,1.0
2023,1,STNY BROOK,DELWARE ST,13.0,37.0,0.10388124227043377,0.21218425766555993,0.8538182692920716,-0.7443007542566228,-0.05450509434024716,-0.9527687006276849,1.0
2023,1,INDIANA ST,S ILLINOIS,0.0,27.0,-0.9180329824885721,0.8691236815433059,-2.254710437840436,0.04605784979111614,0.3190221237879174,0.27695050544001304,1.0
2023,1,ELON,ILL STATE,47.0,7.0,-0.08099763995240038,0.8922281869555811,1.711086837354275,-0.36962383709767366,0.26858690767173,0.04466637227059255,1.0
2023,1,W GEORGIA,RHODE ISLD,42.0,35.0,-0.22144571530458076,0.6732123124284503,0.31088327247564623,2.1347830089344435,0.30956242127487626,-0.3302036795509158,1.0
2023,1,CAMPBELL,WM & MARY,24.0,34.0,-0.9400766472678542,0.3823530762823283,-0.9473721027160849,0.3227410156926522,-0.8898142617649558,-0.40671257806627875,1.0
2023,1,ILL STATE,MERCYHURST,54.0,12.0,0.8922281869555811,-0.22598322536835275,-0.36962383709767366,-0.5360984855959365,0.04466637227059255,-0.38280390143887755,1.0
2023,1,YNGTOWN ST,VALPO,52.0,10.0,0.71211745585225,-1.0849961420351748,-0.15711487345707886,-0.07718131250653014,0.571930068731088,0.13584335914075105,1.0
2023,1,MONTANA,NWSTATE,14.0,24.0,1.4518158292921124,-1.7632187582584513,0.3160076585660428,-2.1301260934834834,1.1621966987826424,-0.9123851148968865,1.0
2023,1,S DAK ST,SAN DIEGO,45.0,7.0,0.6929209941834258,0.05878283537311639,2.154714032365025,-0.21752795310632214,0.3765635671619101,0.6160039686865293,1.0
2023,1,WEBER ST,E WASHGTON,35.0,10.0,-0.4993835722759319,-1.258895767059131,-0.794282723501795,-0.595314029440919,-0.17353371508090912,0.7262465081940498,1.0
2023,1,UTAHTC,FORDHAM,24.0,11.0,-0.5708269955340043,-1.409943388738597,-0.3877209017202471,-1.7452441756687065,0.07801751111460423,-0.4538081616993365,1.0
2023,1,ALABAMA ST,TENN TECH,23.0,21.0,1.818351721813258,1.4774187195821906,-0.1206863431374046,2.4205526455764357,0.13097424227884485,0.38842374337090335,1.0
2023,1,WEBER ST,E WASHGTON,34.0,7.0,-0.4993835722759319,-1.258895767059131,-0.794282723501795,-0.595314029440919,-0.17353371508090912,0.7262465081940498,1.0
2023,1,SOUTHERN U,CENT ARK,38.0,45.0,-1.1314560826510645,0.05202783057582748,-2.035293979773674,-0.3610923551968519,-0.9585375725755426,-0.5481113728324037,1.0
2023,1,ABILENE CH,N COLORADO,31.0,11.0,0.04882547420016461,0.4127253456443712,-0.028466929388045133,0.3500812533645393,0.3552485895229257,0.34357998266107953,1.0
2023,1,ELON,WOFFORD,34.0,27.0,-0.08099763995240038,-0.7954089038863845,1.711086837354275,0.9796312497016109,0.26858690767173,1.0600449116862187,1.0
2023,1,MAINE,WEBER ST,13.0,10.0,0.017062177929087496,-0.4993835722759319,1.223308526032398,-0.794282723501795,-0.3791475197108194,-0.17353371508090912,1.0
2023,1,SCAR STATE,SOUTHERN U,24.0,21.0,-0.5007707775647916,-1.1314560826510645,1.0410431363432906,-2.035293979773674,-1.0021084387500485,-0.9585375725755426,1.0
2023,1,W GEORGIA,E KENTUCKY,35.0,3.0,-0.22144571530458076,-1.5699099644996932,0.31088327247564623,0.794782467704032,0.30956242127487626,-0.14316718419464555,1.0
2023,1,NICHOLLS,DARTMOUTH,6.0,57.0,-1.1150956164930483,1.2340868484151994,0.45782983881228734,1.354693243142525,-1.0176363999231084,-0.09435519977781391,1.0
2023,1,TENN MARTN,HOWARD,33.0,23.0,-0.29546173045640295,-0.882250331140757,-0.5953464526033412,0.7026267485189971,0.5748789269143199,-0.3151406179248811,1.0
2023,1,SCAR STATE,CENT ARK,31.0,7.0,-0.5007707775647916,0.05202783057582748,1.0410431363432906,-0.3610923551968519,-1.0021084387500485,-0.5481113728324037,1.0
2023,1,BUTLER,MAINE,53.0,12.0,0.28277155959235856,0.017062177929087496,-0.23466064433337774,1.223308526032398,0.699152647408355,-0.3791475197108194,1.0
2023,1,W CAROLINA,MCNEESE,34.0,7.0,-0.1347129082468058,-0.4657255980585084,-0.018696535812455367,-0.679178601096629,0.15085400983473038,-0.9332189933549055,1.0
2023,1,S DAKOTA,ILL STATE,31.0,14.0,0.3698970096505882,0.8922281869555811,0.3096200074737132,-0.36962383709767366,-0.25920403571929695,0.04466637227059255,1.0
2023,1,MONTANA ST,SCAR STATE,48.0,17.0,1.2075908069222054,-0.5007707775647916,1.3889974749121834,1.0410431363432906,0.3521873651203399,-1.0021084387500485,1.0
2023,1,N COLORADO,TEXAS STHN,28.0,6.0,0.4127253456443712,-1.1775465298567604,0.3500812533645393,0.3445744069126442,0.34357998266107953,0.6154930559108662,1.0
2023,1,MS VLY ST,TENN STATE,21.0,24.0,-1.8360365599447226,-1.4442904903627436,-0.32913078604371937,-0.03971098180967482,-1.7005613614184851,0.6528000148453635,1.0
2023,1,NICHOLLS,CORNELL,18.0,12.0,-1.1150956164930483,-0.3070007124130536,0.45782983881228734,0.48113814300184216,-1.0176363999231084,-0.46247476032879853,1.0
2023,1,IDAHO,TENN STATE,10.0,20.0,-0.012586772367224485,-1.4442904903627436,0.22671534332959986,-0.03971098180967482,0.18618864383885633,0.6528000148453635,1.0
2023,1,NC CENT,NWSTATE,47.0,21.0,0.6793907079798074,-1.7632187582584513,0.5616368431229495,-2.1301260934834834,0.607537023583443,-0.9123851148968865,1.0
2023,1,MONTANA ST,UTAHTC,63.0,20.0,1.2075908069222054,-0.5708269955340043,1.3889974749121834,-0.3877209017202471,0.3521873651203399,0.07801751111460423,1.0
2023,1,MAINE,DAVIDSON,12.0,7.0,0.017062177929087496,-0.9264910593911985,1.223308526032398,-3.1557116574478967,-0.3791475197108194,-0.6908625191828454,1.0
2023,1,TEXAS STHN,PRVIEW A&M,34.0,37.0,-1.1775465298567604,-0.10974477317526228,0.3445744069126442,1.56799331370847,0.6154930559108662,0.3449834484256245,1.0
2023,1,CAL POLY,SAN DIEGO,27.0,10.0,-0.3011425776104652,0.05878283537311639,-0.3421306533832606,-0.21752795310632214,-0.5427481361681282,0.6160039686865293,1.0
2023,1,HOLY CROSS,MERRIMACK,42.0,20.0,-1.3424493472718448,-0.93191433187388,-0.31283505795065614,1.0550025222424386,0.05748596502417215,-1.2344873381858055,1.0
2023,1,LEHIGH,VILLANOVA,10.0,38.0,1.709528758515078,0.6414316060704341,2.7215664563202475,0.21069603765398523,-0.21036260996331382,0.3325215664412579,1.0
2023,1,NICHOLLS,SACRAMENTO,24.0,38.0,-1.1150956164930483,0.5747250973155371,0.45782983881228734,0.49748694257218073,-1.0176363999231084,0.3041833418829607,1.0
2023,1,STTHOM,ILL STATE,36.0,26.0,1.5199100213967989,0.8922281869555811,0.6693857200049476,-0.36962383709767366,1.3673389784394012,0.04466637227059255,1.0
2023,1,E KENTUCKY,ILL STATE,44.0,14.0,-1.5699099644996932,0.8922281869555811,0.794782467704032,-0.36962383709767366,-0.14316718419464555,0.04466637227059255,1.0
2023,1,MARIST,TENN STATE,41.0,27.0,-1.3774982502594464,-1.4442904903627436,0.5804819276967605,-0.03971098180967482,0.06728603662532553,0.6528000148453635,1.0
2023,1,LAMAR,SCAR STATE,73.0,0.0,-0.5685977383800719,-0.5007707775647916,0.8641601660291799,1.0410431363432906,0.9789964031143442,-1.0021084387500485,1.0
2023,1,LAMAR,SOUTHERN U,52.0,7.0,-0.5685977383800719,-1.1314560826510645,0.8641601660291799,-2.035293979773674,0.9789964031143442,-0.9585375725755426,1.0
2023,1,PORTLAND,DELWARE ST,42.0,13.0,-0.8275116839199643,0.21218425766555993,-2.563882642479473,-0.7443007542566228,-0.900223034171643,-0.9527687006276849,1.0
2023,1,LAMAR,ELON,42.0,10.0,-0.5685977383800719,-0.08099763995240038,0.8641601660291799,1.711086837354275,0.9789964031143442,0.26858690767173,1.0
2023,1,COLGATE,SCAR STATE,33.0,17.0,0.5143821775656952,-0.5007707775647916,-0.9609138032143459,1.0410431363432906,-0.08606441152432422,-1.0021084387500485,1.0
2023,1,PENN,ROB MORRIS,14.0,24.0,0.6400640650405364,-0.5791453915823764,-0.06454274794411838,-0.3776104292456364,0.36423587553569137,-0.14553214366546113,1.0
2023,1,RICHMOND,W CAROLINA,30.0,3.0,-0.12966284635149558,-0.1347129082468058,1.6892386693406463,-0.018696535812455367,0.6492398037555351,0.15085400983473038,1.0
2023,1,N IOWA,TENN STATE,24.0,14.0,-1.169871222652456,-1.4442904903627436,0.2166626801741364,-0.03971098180967482,-0.31405791703645686,0.6528000148453635,1.0
2023,1,NICHOLLS,ST FRANCIS,31.0,0.0,-1.1150956164930483,-1.710802906477063,0.45782983881228734,-1.4433984970154314,-1.0176363999231084,-0.7744459882650628,1.0
2023,1,BUTLER,CENT CT ST,19.0,20.0,0.28277155959235856,-0.22501441272527822,-0.23466064433337774,0.3192621714350635,0.699152647408355,-0.068955224174543,1.0
2023,1,GEORGETOWN,MARIST,49.0,7.0,-0.355321910423644,-1.3774982502594464,0.7614202541131692,0.5804819276967605,-0.2703510578361493,0.06728603662532553,1.0
2023,1,SAN DIEGO,MARIST,44.0,29.0,0.05878283537311639,-1.3774982502594464,-0.21752795310632214,0.5804819276967605,0.6160039686865293,0.06728603662532553,1.0
2023,1,MERRIMACK,SCAR STATE,14.0,24.0,-0.93191433187388,-0.5007707775647916,1.0550025222424386,1.0410431363432906,-1.2344873381858055,-1.0021084387500485,1.0
2023,1,ABILENE CH,TARLETON,14.0,34.0,0.04882547420016461,2.1394274337397277,-0.028466929388045133,2.6078892088952013,0.3552485895229257,0.9790818185711567,1.0
2023,1,WAGNER,ELON,42.0,21.0,-1.5157893165222225,-0.08099763995240038,-0.5709335107307797,1.711086837354275,-1.0665711603480736,0.26858690767173,1.0
2023,1,E WASHGTON,ALBANY,7.0,28.0,-1.258895767059131,-1.5925942766844354,-0.595314029440919,-0.6282830864444137,0.7262465081940498,-1.2088592854042421,1.0
2023,1,ILL STATE,DAYTON,41.0,0.0,0.8922281869555811,0.9073829504288592,-0.36962383709767366,1.8207147232006784,0.04466637227059255,0.8225731294122409,1.0
2023,1,WAGNER,LEHIGH,36.0,39.0,-1.5157893165222225,1.709528758515078,-0.5709335107307797,2.7215664563202475,-1.0665711603480736,-0.21036260996331382,1.0
2023,1,STETSON,ILL STATE,25.0,21.0,-0.5812056460431352,0.8922281869555811,-1.445508920788252,-0.36962383709767366,-0.24871685764792445,0.04466637227059255,1.0
2023,1,CORNELL,NEW HAMP,17.0,51.0,-0.3070007124130536,-0.41815025988902305,0.48113814300184216,-0.3611668558053374,-0.46247476032879853,0.8011566363147081,1.0
2023,1,NC CENT,E WASHGTON,0.0,51.0,0.6793907079798074,-1.258895767059131,0.5616368431229495,-0.595314029440919,0.607537023583443,0.7262465081940498,1.0
2023,1,INCAR WORD,ROB MORRIS,42.0,7.0,-0.34682843445707834,-0.5791453915823764,-0.09302767664649997,-0.3776104292456364,-0.15702066371128273,-0.14553214366546113,1.0
2023,1,ILL STATE,FORDHAM,29.0,33.0,0.8922281869555811,-1.409943388738597,-0.36962383709767366,-1.7452441756687065,0.04466637227059255,-0.4538081616993365,1.0
2023,1,DELWARE ST,ILL STATE,11.0,22.0,0.21218425766555993,0.8922281869555811,-0.7443007542566228,-0.36962383709767366,-0.9527687006276849,0.04466637227059255,1.0
2023,1,JACKSON ST,SE LA,27.0,38.0,0.9681529251291328,0.3490036852605159,0.4627948863937006,2.1344455953746824,0.10685665570152988,1.0956594578634182,1.0
2023,1,CENT CT ST,ALAB A&M,23.0,31.0,-0.22501441272527822,0.05183514697655393,0.3192621714350635,-1.3640723628740963,-0.068955224174543,0.48554252754427785,1.0
2023,1,WOFFORD,CENT ARK,44.0,28.0,-0.7954089038863845,0.05202783057582748,0.9796312497016109,-0.3610923551968519,1.0600449116862187,-0.5481113728324037,1.0
2023,1,STETSON,RICHMOND,28.0,14.0,-0.5812056460431352,-0.12966284635149558,-1.445508920788252,1.6892386693406463,-0.24871685764792445,0.6492398037555351,1.0
2023,1,MONTANA,BUTLER,35.0,20.0,1.4518158292921124,0.28277155959235856,0.3160076585660428,-0.23466064433337774,1.1621966987826424,0.699152647408355,1.0
2023,1,ROB MORRIS,MERCER,73.0,7.0,-0.5791453915823764,1.4789670897378733,-0.3776104292456364,2.564458654693473,-0.14553214366546113,0.5916046328744263,1.0
2023,1,JACKSON ST,TENN STATE,49.0,3.0,0.9681529251291328,-1.4442904903627436,0.4627948863937006,-0.03971098180967482,0.10685665570152988,0.6528000148453635,1.0
2023,1,SCAR STATE,ALBANY,20.0,41.0,-0.5007707775647916,-1.5925942766844354,1.0410431363432906,-0.6282830864444137,-1.0021084387500485,-1.2088592854042421,1.0
2023,1,N ARIZONA,COLGATE,38.0,17.0,0.38744138608521855,0.5143821775656952,-1.26912459954778,-0.9609138032143459,-0.07806032088312281,-0.08606441152432422,1.0
2023,1,SE LA,CAL POLY,24.0,34.0,0.3490036852605159,-0.3011425776104652,2.1344455953746824,-0.3421306533832606,1.0956594578634182,-0.5427481361681282,1.0
2023,1,DUQUESNE,WEBER ST,27.0,28.0,0.20057173742249368,-0.4993835722759319,0.6731337970662508,-0.794282723501795,-0.18277164387809366,-0.17353371508090912,1.0
2023,1,ILL STATE,N IOWA,30.0,9.0,0.8922281869555811,-1.169871222652456,-0.36962383709767366,0.2166626801741364,0.04466637227059255,-0.31405791703645686,1.0
2023,1,BUTLER,TARLETON,24.0,21.0,0.28277155959235856,2.1394274337397277,-0.23466064433337774,2.6078892088952013,0.699152647408355,0.9790818185711567,1.0
2023,1,CORNELL,CORNELL,6.0,56.0,-0.3070007124130536,-0.3070007124130536,0.48113814300184216,0.48113814300184216,-0.46247476032879853,-0.46247476032879853,1.0
2023,1,MERCYHURST,MAINE,14.0,3.0,-0.22598322536835275,0.017062177929087496,-0.5360984855959365,1.223308526032398,-0.38280390143887755,-0.3791475197108194,1.0
2023,1,NORFOLK,INDIANA ST,24.0,33.0,-0.7613936752658103,-0.9180329824885721,-1.6283930552099202,-2.254710437840436,0.019063079444636657,0.3190221237879174,1.0
2023,1,COLGATE,COLGATE,24.0,37.0,0.5143821775656952,0.5143821775656952,-0.9609138032143459,-0.9609138032143459,-0.08606441152432422,-0.08606441152432422,1.0
2023,1,HAMPTON,GRAMBLING,35.0,31.0,-1.2216177203259746,-0.12850804133420932,-0.9196061824692872,0.16714065688265367,-0.47815922194471383,0.6244625603901356,1.0
2023,1,GEORGETOWN,PORTLAND,81.0,7.0,-0.355321910423644,-0.8275116839199643,0.7614202541131692,-2.563882642479473,-0.2703510578361493,-0.900223034171643,1.0
2023,1,BROWN,SACR HEART,59.0,14.0,-0.09485483212308499,-0.1841539871107572,0.2891155313717725,-0.630058982748841,-0.22434622235759924,-0.4439875207026893,1.0
2023,1,N DAK ST,E WASHGTON,35.0,10.0,2.4152606161888555,-1.258895767059131,2.96120061009506,-0.595314029440919,0.7142059131413562,0.7262465081940498,1.0
2023,1,INDIANA ST,ILL STATE,3.0,23.0,-0.9180329824885721,0.8922281869555811,-2.254710437840436,-0.36962383709767366,0.3190221237879174,0.04466637227059255,1.0
2023,1,PORTLAND,TOWSON,38.0,6.0,-0.8275116839199643,-0.25433096475029127,-2.563882642479473,-0.3679689106324213,-0.900223034171643,0.27624048351589137,1.0
2023,1,TOWSON,VALPO,38.0,17.0,-0.25433096475029127,-1.0849961420351748,-0.3679689106324213,-0.07718131250653014,0.27624048351589137,0.13584335914075105,1.0
2023,1,SCAR STATE,GARD-WEBB,45.0,24.0,-0.5007707775647916,0.7443444195962172,1.0410431363432906,-0.8889947691363866,-1.0021084387500485,-0.13083793749913436,1.0
2023,1,E WASHGTON,ILL STATE,56.0,19.0,-1.258895767059131,0.8922281869555811,-0.595314029440919,-0.36962383709767366,0.7262465081940498,0.04466637227059255,1.0
2023,1,FORDHAM,TENN STATE,56.0,3.0,-1.409943388738597,-1.4442904903627436,-1.7452441756687065,-0.03971098180967482,-0.4538081616993365,0.6528000148453635,1.0
2023,1,INDIANA ST,E KENTUCKY,66.0,13.0,-0.9180329824885721,-1.5699099644996932,-2.254710437840436,0.794782467704032,0.3190221237879174,-0.14316718419464555,1.0
2023,1,E KENTUCKY,ST FRANCIS,41.0,24.0,-1.5699099644996932,-1.710802906477063,0.794782467704032,-1.4433984970154314,-0.14316718419464555,-0.7744459882650628,1.0
2023,1,TEXAS STHN,PRINCETON,37.0,10.0,-1.1775465298567604,0.24933094139211232,0.3445744069126442,-0.6174800375998929,0.6154930559108662,0.14925344732480952,1.0
2023,1,ILL STATE,SE LA,48.0,7.0,0.8922281869555811,0.3490036852605159,-0.36962383709767366,2.1344455953746824,0.04466637227059255,1.0956594578634182,1.0
2023,1,ST FRANCIS,COLGATE,65.0,0.0,-1.710802906477063,0.5143821775656952,-1.4433984970154314,-0.9609138032143459,-0.7744459882650628,-0.08606441152432422,1.0
2023,1,N DAKOTA,DRAKE,55.0,7.0,1.0806517799821178,0.45972757104989836,1.7534385838807103,1.4007745746000742,1.3582934381739353,0.17068391882085218,1.0
2023,1,BUCKNELL,BRYANT,44.0,14.0,0.42979464569446424,-0.7542390588983686,-1.892378868086863,0.4243715954349164,0.6338785517263008,0.16309404904892044,1.0
2023,1,ARKAPB,W CAROLINA,56.0,13.0,-0.7520719154399065,-0.1347129082468058,-1.6666728059776803,-0.018696535812455367,-1.1418694015146071,0.15085400983473038,1.0
2023,1,FORDHAM,WAGNER,46.0,16.0,-1.409943388738597,-1.5157893165222225,-1.7452441756687065,-0.5709335107307797,-0.4538081616993365,-1.0665711603480736,1.0
2023,1,ALABAMA ST,SOUTHERN U,14.0,10.0,1.818351721813258,-1.1314560826510645,-0.1206863431374046,-2.035293979773674,0.13097424227884485,-0.9585375725755426,1.0
2023,1,MCNEESE,CENT ARK,0.0,27.0,-0.4657255980585084,0.05202783057582748,-0.679178601096629,-0.3610923551968519,-0.9332189933549055,-0.5481113728324037,1.0
2023,1,SACR HEART,LAFAYETTE,14.0,19.0,-0.1841539871107572,0.823251330047257,-0.630058982748841,0.4317879340034739,-0.4439875207026893,0.0507679822189166,1.0
2023,1,RICHMOND,MORGAN ST,10.0,17.0,-0.12966284635149558,-0.7436729564669554,1.6892386693406463,1.1197386778445981,0.6492398037555351,0.13175841980973008,1.0
2023,1,MARIST,ALBANY,21.0,17.0,-1.3774982502594464,-1.5925942766844354,0.5804819276967605,-0.6282830864444137,0.06728603662532553,-1.2088592854042421,1.0
2023,1,W GEORGIA,TENN MARTN,48.0,7.0,-0.22144571530458076,-0.29546173045640295,0.31088327247564623,-0.5953464526033412,0.30956242127487626,0.5748789269143199,1.0
2023,1,PORTLAND,MONMOUTH,42.0,20.0,-0.8275116839199643,2.4562083040092464,-2.563882642479473,-0.9153693143179834,-0.900223034171643,0.9161048099125483,1.0
2023,1,YALE,DUQUESNE,24.0,17.0,0.4092007789127139,0.20057173742249368,2.0182440980473566,0.6731337970662508,0.32343508357687134,-0.18277164387809366,1.0
2023,1,DAVIDSON,ILL STATE,7.0,41.0,-0.9264910593911985,0.8922281869555811,-3.1557116574478967,-0.36962383709767366,-0.6908625191828454,0.04466637227059255,1.0
2023,1,E WASHGTON,BUCKNELL,38.0,3.0,-1.258895767059131,0.42979464569446424,-0.595314029440919,-1.892378868086863,0.7262465081940498,0.6338785517263008,1.0
2023,1,NICHOLLS,LIUSHAR,52.0,0.0,-1.1150956164930483,-0.9544405585756991,0.45782983881228734,1.24385940646104,-1.0176363999231084,-0.3779621002260659,1.0
2023,1,SOUTHERN U,CITADEL,34.0,0.0,-1.1314560826510645,0.057416369207178915,-2.035293979773674,-0.5530519981964998,-0.9585375725755426,-0.3791319811509691,1.0
2023,1,SCAR STATE,SCAR STATE,24.0,3.0,-0.5007707775647916,-0.5007707775647916,1.0410431363432906,1.0410431363432906,-1.0021084387500485,-1.0021084387500485,1.0
2023,1,INDIANA ST,ILL STATE,39.0,20.0,-0.9180329824885721,0.8922281869555811,-2.254710437840436,-0.36962383709767366,0.3190221237879174,0.04466637227059255,1.0
2023,1,STNY BROOK,TENN STATE,28.0,17.0,0.10388124227043377,-1.4442904903627436,0.8538182692920716,-0.03971098180967482,-0.05450509434024716,0.6528000148453635,1.0
2023,1,UC DAVIS,NICHOLLS,48.0,0.0,0.8777380953265025,-1.1150956164930483,-0.06132401188045214,0.45782983881228734,0.1416858222433498,-1.0176363999231084,1.0
2023,1,SCAR STATE,SCAR STATE,45.0,0.0,-0.5007707775647916,-0.5007707775647916,1.0410431363432906,1.0410431363432906,-1.0021084387500485,-1.0021084387500485,1.0
2023,1,TARLETON,STF AUSTIN,48.0,30.0,2.1394274337397277,0.05656616677868452,2.6078892088952013,2.9520666271748364,0.9790818185711567,0.45027248803026365,1.0
2023,1,MURRAY ST,PRESBYTERN,41.0,10.0,-0.6677215765128893,1.6457673992556103,-3.521461224978256,2.1139255608551006,-0.020729673646597627,0.20304547204383816,1.0
2023,1,N ALABAMA,CHATTNOOGA,41.0,27.0,-0.6457444724818812,0.1749807525492594,-1.1189681178606548,-0.3372613918448623,-0.1921962410771992,0.2859177571191607,1.0
2023,1,MCNEESE,ROB MORRIS,44.0,30.0,-0.4657255980585084,-0.5791453915823764,-0.679178601096629,-0.3776104292456364,-0.9332189933549055,-0.14553214366546113,1.0
2023,1,WAGNER,ALAB A&M,47.0,13.0,-1.5157893165222225,0.05183514697655393,-0.5709335107307797,-1.3640723628740963,-1.0665711603480736,0.48554252754427785,1.0
2023,1,TEXAS STHN,NEW HAMP,52.0,10.0,-1.1775465298567604,-0.41815025988902305,0.3445744069126442,-0.3611668558053374,0.6154930559108662,0.8011566363147081,1.0
2023,1,S ILLINOIS,AUSTINPEAY,49.0,23.0,0.8691236815433059,0.8144659693235301,0.04605784979111614,0.9356497334864866,0.27695050544001304,0.181248428254045,1.0
2023,1,STETSON,UTAHTC,17.0,14.0,-0.5812056460431352,-0.5708269955340043,-1.445508920788252,-0.3877209017202471,-0.24871685764792445,0.07801751111460423,1.0
2023,1,SCAR STATE,YNGTOWN ST,24.0,50.0,-0.5007707775647916,0.71211745585225,1.0410431363432906,-0.15711487345707886,-1.0021084387500485,0.571930068731088,1.0
2023,1,ALBANY,MONTANA ST,20.0,23.0,-1.5925942766844354,1.2075908069222054,-0.6282830864444137,1.3889974749121834,-1.2088592854042421,0.3521873651203399,1.0
2023,1,VALPO,TEXAS STHN,31.0,42.0,-1.0849961420351748,-1.1775465298567604,-0.07718131250653014,0.3445744069126442,0.13584335914075105,0.6154930559108662,1.0
2023,1,W ILLINOIS,W ILLINOIS,31.0,0.0,-0.40124010814251504,-0.40124010814251504,-1.2402389282111312,-1.2402389282111312,-0.5109433943155389,-0.5109433943155389,1.0
2023,1,SOUTHERN U,ALCORN ST,40.0,14.0,-1.1314560826510645,-0.9030023996452695,-2.035293979773674,0.14214736128061778,-0.9585375725755426,-0.813399079538687,1.0
2023,1,TARLETON,PENN,51.0,35.0,2.1394274337397277,0.6400640650405364,2.6078892088952013,-0.06454274794411838,0.9790818185711567,0.36423587553569137,1.0
2023,1,ILL STATE,CENT ARK,27.0,13.0,0.8922281869555811,0.05202783057582748,-0.36962383709767366,-0.3610923551968519,0.04466637227059255,-0.5481113728324037,1.0
2023,1,INDIANA ST,TENN STATE,38.0,13.0,-0.9180329824885721,-1.4442904903627436,-2.254710437840436,-0.03971098180967482,0.3190221237879174,0.6528000148453635,1.0
2023,1,W ILLINOIS,TARLETON,30.0,28.0,-0.40124010814251504,2.1394274337397277,-1.2402389282111312,2.6078892088952013,-0.5109433943155389,0.9790818185711567,1.0
2023,1,W CAROLINA,W CAROLINA,31.0,17.0,-0.1347129082468058,-0.1347129082468058,-0.018696535812455367,-0.018696535812455367,0.15085400983473038,0.15085400983473038,1.0
2023,1,TENN STATE,W GEORGIA,38.0,15.0,-1.4442904903627436,-0.22144571530458076,-0.03971098180967482,0.31088327247564623,0.6528000148453635,0.30956242127487626,1.0
2023,1,MAINE,TEXAS STHN,35.0,33.0,0.017062177929087496,-1.1775465298567604,1.223308526032398,0.3445744069126442,-0.3791475197108194,0.6154930559108662,1.0
2023,1,N ALABAMA,E TENN ST,56.0,7.0,-0.6457444724818812,-0.2688673470106958,-1.1189681178606548,-0.6190284856668062,-0.1921962410771992,0.04305997646930834,1.0
2023,1,WAGNER,CORNELL,0.0,31.0,-1.5157893165222225,-0.3070007124130536,-0.5709335107307797,0.48113814300184216,-1.0665711603480736,-0.46247476032879853,1.0
2023,1,PORTLAND,N ALABAMA,37.0,17.0,-0.8275116839199643,-0.6457444724818812,-2.563882642479473,-1.1189681178606548,-0.900223034171643,-0.1921962410771992,1.0
2023,1,MCNEESE,TENN STATE,34.0,52.0,-0.4657255980585084,-1.4442904903627436,-0.679178601096629,-0.03971098180967482,-0.9332189933549055,0.6528000148453635,1.0
2023,1,WEBER ST,HOWARD,3.0,17.0,-0.4993835722759319,-0.882250331140757,-0.794282723501795,0.7026267485189971,-0.17353371508090912,-0.3151406179248811,1.0
2023,1,BUTLER,INCAR WORD,28.0,14.0,0.28277155959235856,-0.34682843445707834,-0.23466064433337774,-0.09302767664649997,0.699152647408355,-0.15702066371128273,1.0
